売上年月日,社員番号,社員名,役職,部門番号,部門名,担当エリア,顧客番号,顧客名,売上金額
2012-10-30,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29559,Safe Cycles Shop,44305.4838
2012-10-30,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29915,Finer Parts Shop,2940.8598
2012-11-30,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29497,Great Bikes ,71599.4665
2013-01-28,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29559,Safe Cycles Shop,34218.0617
2013-01-28,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29915,Finer Parts Shop,209.256
2013-02-28,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29497,Great Bikes ,49152.4316
2013-04-30,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29559,Safe Cycles Shop,32195.7427
2013-05-30,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29497,Great Bikes ,71235.1175
2013-05-30,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,30070,Vintage Sport Boutique,41100.9587
2013-06-30,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29643,Outstanding Cycles,60425.9465
2013-07-31,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29843,Running and Cycling Gear,52952.3583
2013-07-31,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29559,Safe Cycles Shop,87783.9431
2013-07-31,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29915,Finer Parts Shop,44050.2084
2013-08-30,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29497,Great Bikes ,57550.3179
2013-08-30,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,30070,Vintage Sport Boutique,54459.504
2013-09-30,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29643,Outstanding Cycles,53919.8993
2013-10-30,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29843,Running and Cycling Gear,56579.796
2013-10-30,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29559,Safe Cycles Shop,77475.2281
2013-10-30,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29915,Finer Parts Shop,44961.0181
2013-11-30,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29497,Great Bikes ,57374.4399
2013-11-30,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,30070,Vintage Sport Boutique,54955.896
2013-12-31,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29643,Outstanding Cycles,32820.4567
2014-01-29,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29843,Running and Cycling Gear,52587.138
2014-01-29,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29559,Safe Cycles Shop,47069.4121
2014-01-29,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29915,Finer Parts Shop,42553.422
2014-03-01,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29497,Great Bikes ,91335.4896
2014-03-01,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,30070,Vintage Sport Boutique,63235.638
2014-03-31,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29643,Outstanding Cycles,57037.067
2014-05-01,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29843,Running and Cycling Gear,53858.67
2014-05-01,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29559,Safe Cycles Shop,65466.8869
2014-05-01,280,Pamela O Ansman-Wolfe,Sales Representative,010,Sales,Northwest,29915,Finer Parts Shop,31788.3204
2011-05-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29889,Separate Parts Corporation,9799.9243
2011-05-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29489,Area Bike Accessories,11397.4992
2011-05-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29992,Bike Dealers Association,38510.8973
2011-07-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,30076,Fun Times Club,9398.8972
2011-07-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29716,Farthermost Bike Shop,16544.5461
2011-07-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29521,Brightwork Company,8152.776
2011-08-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29842,First Cycle Store,419.4589
2011-08-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29914,Finish and Sealant Products,4492.7043
2011-08-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29748,Safe Toys,42341.075
2011-08-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29897,Racing Toys,12499.4471
2011-08-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29690,Fashionable Bikes and Accessories,81164.2329
2011-08-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29686,Distinctive Store,2169.0469
2011-08-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29834,Small Bike Shop,49096.1075
2011-08-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29562,Golf and Cycle Store,91014.7853
2011-08-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29682,Vehicle Shop,3846.8825
2011-08-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29889,Separate Parts Corporation,31624.7504
2011-08-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29489,Area Bike Accessories,29479.3877
2011-08-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29992,Bike Dealers Association,33919.0748
2011-10-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29728,Roadway Supplies,1749.588
2011-10-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,30076,Fun Times Club,24901.8424
2011-10-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29716,Farthermost Bike Shop,57804.9674
2011-10-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29521,Brightwork Company,46957.8291
2011-10-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29914,Finish and Sealant Products,477.8806
2011-10-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29748,Safe Toys,37591.6521
2011-10-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29897,Racing Toys,5202.6366
2011-10-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29690,Fashionable Bikes and Accessories,92832.3445
2011-10-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29686,Distinctive Store,10382.8636
2011-10-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29834,Small Bike Shop,29614.2125
2011-10-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29562,Golf and Cycle Store,104111.5156
2011-12-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29682,Vehicle Shop,838.9178
2011-12-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29489,Area Bike Accessories,31282.4841
2011-12-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29889,Separate Parts Corporation,23946.4874
2011-12-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29992,Bike Dealers Association,24030.5748
2012-01-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29728,Roadway Supplies,28.8404
2012-01-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,30076,Fun Times Club,15825.9667
2012-01-01,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29521,Brightwork Company,63037.614
2012-01-29,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29842,First Cycle Store,20.1865
2012-01-29,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29748,Safe Toys,37592.0572
2012-01-29,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29897,Racing Toys,69.2134
2012-01-29,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29690,Fashionable Bikes and Accessories,56400.9317
2012-01-29,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29686,Distinctive Store,7657.8888
2012-01-29,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29834,Small Bike Shop,56967.1318
2012-01-29,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29562,Golf and Cycle Store,78882.9289
2012-02-29,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29682,Vehicle Shop,2169.0469
2012-02-29,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29889,Separate Parts Corporation,29494.0504
2012-02-29,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29489,Area Bike Accessories,27579.3105
2012-02-29,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29992,Bike Dealers Association,32245.7525
2012-03-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,30076,Fun Times Club,30885.0908
2012-03-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29716,Farthermost Bike Shop,62343.998
2012-03-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29521,Brightwork Company,10279.3372
2012-04-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29914,Finish and Sealant Products,955.2013
2012-04-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29748,Safe Toys,14076.1511
2012-04-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29897,Racing Toys,1144.4969
2012-04-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29690,Fashionable Bikes and Accessories,24607.478
2012-04-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29686,Distinctive Store,8573.7455
2012-04-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29834,Small Bike Shop,22579.685
2012-04-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29562,Golf and Cycle Store,42729.5227
2012-05-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29682,Vehicle Shop,4007.4786
2012-05-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29605,Professional Cycle Store,37650.2671
2012-05-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29489,Area Bike Accessories,733.2159
2012-05-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29889,Separate Parts Corporation,61709.2825
2012-05-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29992,Bike Dealers Association,59238.9627
2012-05-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29805,Distant Inn,5519.611
2012-06-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29598,Mechanical Products Ltd.,8453.3099
2012-06-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,30076,Fun Times Club,50312.409
2012-06-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29716,Farthermost Bike Shop,107356.7904
2012-06-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29560,Number 1 Supply,67745.1764
2012-06-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29521,Brightwork Company,16239.5602
2012-07-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29579,Initial Bike Company,34982.3068
2012-07-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29696,Principal Bike Company,784.056
2012-07-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29998,Bicycle Merchandise Warehouse,140078.3959
2012-07-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29842,First Cycle Store,1674.6854
2012-07-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29809,Bike World,28923.1085
2012-07-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29897,Racing Toys,3613.6431
2012-07-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29690,Fashionable Bikes and Accessories,39972.1321
2012-07-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29834,Small Bike Shop,34385.2153
2012-07-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29815,Metropolitan Sports Supply,17147.1425
2012-07-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29562,Golf and Cycle Store,112287.2527
2012-08-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29889,Separate Parts Corporation,47238.6521
2012-08-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29489,Area Bike Accessories,812.4274
2012-08-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29805,Distant Inn,3604.1268
2012-08-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29992,Bike Dealers Association,43386.8027
2012-09-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29598,Mechanical Products Ltd.,7477.5973
2012-09-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,30076,Fun Times Club,44025.5899
2012-09-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29716,Farthermost Bike Shop,97455.6692
2012-09-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29560,Number 1 Supply,59569.2312
2012-09-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29521,Brightwork Company,6941.8359
2012-10-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29579,Initial Bike Company,35418.1338
2012-10-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29696,Principal Bike Company,324.4527
2012-10-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29998,Bicycle Merchandise Warehouse,78756.7981
2012-10-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29842,First Cycle Store,1152.0771
2012-10-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29809,Bike World,13285.8532
2012-10-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29897,Racing Toys,3463.579
2012-10-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29690,Fashionable Bikes and Accessories,30063.6207
2012-10-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29834,Small Bike Shop,36234.3369
2012-10-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29815,Metropolitan Sports Supply,7921.746
2012-10-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29562,Golf and Cycle Store,67778.5075
2012-11-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29489,Area Bike Accessories,1394.0205
2012-11-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29805,Distant Inn,3288.558
2012-11-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29605,Professional Cycle Store,26692.5733
2012-11-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29992,Bike Dealers Association,24016.5101
2012-11-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29889,Separate Parts Corporation,39579.4797
2012-12-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29716,Farthermost Bike Shop,79070.5683
2012-12-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29598,Mechanical Products Ltd.,4228.146
2012-12-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,30076,Fun Times Club,41513.136
2012-12-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29560,Number 1 Supply,22820.8449
2012-12-31,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29521,Brightwork Company,7736.0481
2013-01-28,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29842,First Cycle Store,624.7205
2013-01-28,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29696,Principal Bike Company,1833.8864
2013-01-28,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29809,Bike World,11605.2572
2013-01-28,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29579,Initial Bike Company,32553.2291
2013-01-28,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29998,Bicycle Merchandise Warehouse,57027.7694
2013-01-28,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29690,Fashionable Bikes and Accessories,3372.3862
2013-01-28,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29897,Racing Toys,823.066
2013-01-28,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29834,Small Bike Shop,34916.4348
2013-01-28,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29815,Metropolitan Sports Supply,7046.91
2013-01-28,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29562,Golf and Cycle Store,36603.1395
2013-02-28,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29605,Professional Cycle Store,36206.1428
2013-02-28,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29805,Distant Inn,6016.6542
2013-02-28,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29489,Area Bike Accessories,2131.8743
2013-02-28,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29889,Separate Parts Corporation,43579.4597
2013-03-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,30076,Fun Times Club,44987.8766
2013-03-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29716,Farthermost Bike Shop,95415.1188
2013-03-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29598,Mechanical Products Ltd.,5514.1513
2013-03-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29560,Number 1 Supply,41637.5885
2013-03-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29521,Brightwork Company,6711.1976
2013-04-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29579,Initial Bike Company,29514.1242
2013-04-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29998,Bicycle Merchandise Warehouse,78942.2843
2013-04-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29690,Fashionable Bikes and Accessories,16810.2243
2013-04-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29842,First Cycle Store,737.7278
2013-04-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29696,Principal Bike Company,2718.3195
2013-04-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29809,Bike World,13976.0223
2013-04-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29897,Racing Toys,4391.9964
2013-04-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29834,Small Bike Shop,31201.3606
2013-04-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29815,Metropolitan Sports Supply,7654.3937
2013-04-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29562,Golf and Cycle Store,52108.7806
2013-05-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29682,Vehicle Shop,803.766
2013-05-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29631,Rural Department Store,4536.257
2013-05-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29605,Professional Cycle Store,30410.736
2013-05-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29805,Distant Inn,11631.4315
2013-05-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29489,Area Bike Accessories,79635.122
2013-05-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29641,Westside Plaza,163930.3943
2013-05-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29893,Weekend Bike Tours,1020.594
2013-05-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29623,Outdoor Sporting Goods,8109.252
2013-05-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,29992,Bike Dealers Association,54253.0364
2013-06-30,281,Shu K Ito,Sales Representative,010,Sales,Southwest,30076,Fun Times Club,4464.564
